Tiempo (s),Angulo (grados),Posicion del Carro (m),Velocidad del Carro (m/s),Fuerza (N),Aceleracion del Carro (m/s^2),Aceleración del Péndulo (rad/s^2)
3.758,5.2513421108312585e-05,12.193349164760157,3.513887756797204,3.322317441437957e-06,1.3289269765679696e-06,1.4116740624863599e-05
3.759,5.230833417071935e-05,12.196863052515631,3.5138877554734673,3.309342176998769e-06,1.3237368707923784e-06,1.4061608710289317e-05
3.7600000000000002,5.210404818422428e-05,12.200376940269786,3.5138877541549003,3.2964175883971413e-06,1.3185670353518108e-06,1.4006692110188282e-05
3.761,5.1900560020770576e-05,12.203890828022628,3.513887752841483,3.2835434776346827e-06,1.3134173910469094e-06,1.3951989983617582e-05
3.762,5.16978665645179e-05,12.20740471577416,3.513887751533195,3.270719647168091e-06,1.308287858860354e-06,1.3897501492744991e-05
3.763,5.149596471179466e-05,12.21091860352439,3.5138877502300168,3.2579459012747514e-06,1.3031783605030985e-06,1.3843225803582666e-05
3.7640000000000002,5.12948513710504e-05,12.214432491273323,3.513887748931928,3.2452220428663453e-06,1.2980888171398154e-06,1.3789162084238012e-05
3.765,5.10945234628086e-05,12.217946379020962,3.513887747638909,3.2325478794064366e-06,1.2930191517559306e-06,1.3735309508130303e-05
3.766,5.0894977919619405e-05,12.221460266767313,3.5138877463509397,3.21992321517209e-06,1.2879692860622692e-06,1.3681667249758774e-05
3.767,5.069621168601269e-05,12.224974154512381,3.5138877450680006,3.20734785671626e-06,1.282939142680014e-06,1.3628234487671033e-05
3.7680000000000002,5.049822171845129e-05,12.22848804225617,3.513887743790072,3.1948216119573946e-06,1.2779286447765435e-06,1.3575010403955556e-05
3.769,5.03010049852844e-05,12.232001929998688,3.5138877425171344,3.182344289724235e-06,1.2729377158833546e-06,1.3521994183982455e-05
3.77,5.010455846670112e-05,12.235515817739937,3.5138877412491683,3.169915697479825e-06,1.2679662789856645e-06,1.3469185015151179e-05
3.771,4.990887915468426e-05,12.239029705479924,3.513887739986154,3.1575356463286956e-06,1.2630142585252859e-06,1.341658208961084e-05
3.7720000000000002,4.97139640529642e-05,12.242543593218652,3.5138877387280725,3.1452039455544832e-06,1.2580815782156734e-06,1.3364184601269969e-05
3.773,4.9519810176973156e-05,12.246057480956127,3.5138877374749042,3.1329204076271166e-06,1.253168163044798e-06,1.3311991748516925e-05
3.774,4.932641455379931e-05,12.249571368692354,3.5138877362266303,3.1206848427404287e-06,1.2482739370901935e-06,1.3260002731229744e-05
3.775,4.9133774222141434e-05,12.253085256427338,3.5138877349832316,3.1084970656401454e-06,1.24339882625015e-06,1.3208216754489782e-05
3.7760000000000002,4.894188623226343e-05,12.256599144161083,3.513887733744689,3.096356887430303e-06,1.238542754966282e-06,1.3156633024101913e-05
3.777,4.8750747645949205e-05,12.260113031893594,3.5138877325109834,3.0842641233116304e-06,1.233705649318881e-06,1.3105250750804844e-05
3.778,4.8560355536457686e-05,12.263626919624876,3.513887731282096,3.0722185880295632e-06,1.2288874352061215e-06,1.3054069147777677e-05
3.779,4.8370706988478095e-05,12.267140807354934,3.5138877300580083,3.060220098150235e-06,1.224088039254457e-06,1.300308743187088e-05
3.7800000000000002,4.81817990980851e-05,12.270654695083772,3.513887728838701,3.0482684679636924e-06,1.2193073871799055e-06,1.2952304821361199e-05
3.781,4.799362897269451e-05,12.274168582811397,3.5138877276241556,3.036363515401478e-06,1.214545406155085e-06,1.2901720539169012e-05
3.782,4.780619373101899e-05,12.277682470537812,3.5138877264143535,3.0245050588502423e-06,1.2098020235346547e-06,1.2851333811109923e-05
3.783,4.761949050302379e-05,12.28119635826302,3.513887725209276,3.012692914875746e-06,1.2050771659449196e-06,1.280114386464299e-05
3.7840000000000003,4.743351642988299e-05,12.28471024598703,3.5138877240089053,3.000926904595647e-06,1.2003707618329429e-06,1.2751149932336437e-05
3.785,4.7248268663935594e-05,12.288224133709843,3.5138877228132226,2.9892068463963205e-06,1.1956827385532744e-06,1.2701351247884833e-05
3.786,4.7063744368641974e-05,12.291738021431465,3.5138877216222095,2.9775325618504445e-06,1.1910130247349852e-06,1.2651747049326582e-05
3.787,4.6879940718540435e-05,12.2952519091519,3.513887720435848,2.9659038716202086e-06,1.1863615486429514e-06,1.260233657679917e-05
3.7880000000000003,4.6696854899203933e-05,12.298765796871155,3.51388771925412,2.9543205972781105e-06,1.1817282389061721e-06,1.2553119073522177e-05
3.789,4.6514484107197e-05,12.302279684589232,3.5138877180770067,2.9427825622173585e-06,1.1771130248819304e-06,1.2504093786283751e-05
3.79,4.633282555003284e-05,12.305793572306136,3.513887716904491,2.9312895902862717e-06,1.1725158361095545e-06,1.2455259964685709e-05
3.791,4.615187644613048e-05,12.309307460021873,3.5138877157365545,2.9198415035122854e-06,1.1679366014000176e-06,1.2406616859892035e-05
3.7920000000000003,4.597163402477227e-05,12.312821347736447,3.5138877145731793,2.9084381280195413e-06,1.1633752512029771e-06,1.2358163727846686e-05
3.793,4.579209552606139e-05,12.316335235449861,3.5138877134143476,2.8970792881112984e-06,1.1588317152397366e-06,1.2309899826035886e-05
3.794,4.561325820087967e-05,12.319849123162122,3.5138877122600416,2.8857648117323255e-06,1.154305924688203e-06,1.226182441645768e-05
3.795,4.543511931084539e-05,12.323363010873232,3.513887711110244,2.8744945236409125e-06,1.149797809451693e-06,1.2213936761887768e-05
3.7960000000000003,4.5257676128271464e-05,12.326876898583196,3.5138877099649366,2.8632682526920583e-06,1.145307301072206e-06,1.2166236129842264e-05
3.797,4.5080925936123574e-05,12.33039078629202,3.513887708824102,2.852085825919883e-06,1.1408343303633898e-06,1.2118721789340184e-05
3.798,4.4904866027978614e-05,12.333904673999708,3.513887707687723,2.8409470726344195e-06,1.1363788290492575e-06,1.2071393013128286e-05
3.799,4.472949370798327e-05,12.337418561706263,3.5138877065557823,2.8298518226008197e-06,1.1319407290358703e-06,1.2024249076678201e-05
3.8000000000000003,4.4554806290812654e-05,12.340932449411692,3.5138877054282625,2.8187999046737547e-06,1.1275199618650962e-06,1.1977289257431905e-05
3.801,4.4380801101629286e-05,12.344446337115997,3.513887704305146,2.8077911504390124e-06,1.1231164601712509e-06,1.1930512836778388e-05
3.802,4.420747547604207e-05,12.347960224819184,3.513887703186416,2.7968253919374985e-06,1.118730156770696e-06,1.1883919098802602e-05
3.803,4.403482676006554e-05,12.351474112521256,3.513887702072055,2.7859024602996437e-06,1.1143609841156043e-06,1.1837507329531074e-05
3.8040000000000003,4.38628523100792e-05,12.354988000222217,3.513887700962046,2.7750221884765955e-06,1.1100088753864347e-06,1.179127681841207e-05
3.805,4.369154949278699e-05,12.358501887922074,3.5138876998563724,2.764184409419424e-06,1.105673763763615e-06,1.1745226857312986e-05
3.806,4.3520915685177073e-05,12.36201577562083,3.513887698755017,2.75338895789992e-06,1.101355583155862e-06,1.1699356741504038e-05
3.807,4.335094827448162e-05,12.365529663318487,3.5138876976579625,2.742635669144997e-06,1.0970542676539408e-06,1.1653665768904003e-05
3.8080000000000003,4.3181644658136754e-05,12.369043551015052,3.5138876965651926,2.7319243765606947e-06,1.092769750620267e-06,1.160815323882938e-05
3.809,4.3013002243742765e-05,12.372557438710528,3.5138876954766904,2.721254917649772e-06,1.088501967055945e-06,1.1562818455212827e-05
3.81,4.284501844902439e-05,12.37607132640492,3.5138876943924395,2.710627129004515e-06,1.0842508515978884e-06,1.151766072386267e-05
3.811,4.267769070179133e-05,12.379585214098233,3.513887693312423,2.7000408476723337e-06,1.0800163390650616e-06,1.1472679353198514e-05
3.8120000000000003,4.25110164398987e-05,12.383099101790469,3.5138876922366244,2.689495910245365e-06,1.0757983640943194e-06,1.1427873653745427e-05
3.813,4.2344993111208e-05,12.386612989481634,3.5138876911650274,2.6789921578676696e-06,1.0715968631432858e-06,1.1383242940855935e-05
3.814,4.2179618173547904e-05,12.390126877171731,3.5138876900976155,2.6685294271312377e-06,1.0674117708487572e-06,1.1338786529735077e-05
3.815,4.201488909467537e-05,12.393640764860766,3.5138876890343727,2.658107559635184e-06,1.0632430238503793e-06,1.1294503740645363e-05
3.8160000000000003,4.1850803352236866e-05,12.39715465254874,3.513887687975282,2.6477263942473547e-06,1.0590905576952907e-06,1.1250393894676773e-05
3.817,4.1687358433729734e-05,12.400668540235662,3.5138876869203277,2.637385773021921e-06,1.0549543092051599e-06,1.1206456316965458e-05
3.818,4.152455183646378e-05,12.404182427921532,3.5138876858694936,2.6270855380129842e-06,1.0508342152016272e-06,1.1162690334946707e-05
3.819,4.1362381067522834e-05,12.407696315606355,3.5138876848227634,2.6168255299089767e-06,1.0467302119600658e-06,1.1119095277601106e-05
3.8200000000000003,4.1200843643726694e-05,12.411210203290135,3.513887683780121,2.60660559303986e-06,1.0426422372124604e-06,1.1075670478176771e-05
3.821,4.1039937091593055e-05,12.414724090972877,3.513887682741551,2.596425570369926e-06,1.0385702281445274e-06,1.103241527144924e-05
3.822,4.087965894729961e-05,12.418237978654584,3.5138876817070366,2.586285305773799e-06,1.0345141223061166e-06,1.0989328994954087e-05
3.823,4.072000675664641e-05,12.421751866335262,3.5138876806765627,2.576184645402033e-06,1.03047385815745e-06,1.0946410989722906e-05
3.8240000000000003,4.056097807501816e-05,12.425265754014912,3.513887679650113,2.566123432218718e-06,1.0264493728841633e-06,1.0903660597295072e-05
3.825,4.040257046734684e-05,12.42877964169354,3.5138876786276723,2.5561015137398742e-06,1.0224406054926646e-06,1.0861077163929846e-05
3.826,4.0244781508074505e-05,12.43229352937115,3.5138876776092247,2.5461187361158553e-06,1.0184474944430954e-06,1.081866003736992e-05
3.827,4.008760878111594e-05,12.435807417047744,3.513887676594755,2.536174945496952e-06,1.014469978195572e-06,1.0776408567577551e-05
3.8280000000000003,3.9931049879821886e-05,12.439321304723329,3.5138876755842468,2.5262699912197855e-06,1.0105079964847427e-06,1.0734322108463936e-05
3.829,3.977510240694208e-05,12.442835192397906,3.5138876745776852,2.5164037212553135e-06,1.006561488498991e-06,1.069240001539768e-05
3.83,3.961976397458855e-05,12.446349080071482,3.513887673575055,2.5065759840296313e-06,1.0026303936087547e-06,1.0650641646189346e-05
3.831,3.946503220419907e-05,12.449862967744059,3.5138876725763404,2.496786629334368e-06,9.987146517306855e-07,1.0609046361579484e-05
3.8320000000000003,3.931090472650073e-05,12.453376855415641,3.5138876715815264,2.4870355074162902e-06,9.9481420296349e-07,1.0567613524733491e-05
3.833,3.9157379181473646e-05,12.456890743086232,3.5138876705905973,2.4773224680669026e-06,9.909289872237706e-07,1.0526342500736576e-05
3.834,3.900445321831485e-05,12.460404630755836,3.5138876696035384,2.4676473633536454e-06,9.870589453385026e-07,1.0485232658074962e-05
3.835,3.8852124495402275e-05,12.463918518424457,3.513887668620334,2.458010045343899e-06,9.832040181346384e-07,1.044428336738607e-05
3.8360000000000003,3.870039068025894e-05,12.467432406092097,3.51388766764097,2.448410366560181e-06,9.793641466211852e-07,1.0403494001698382e-05
3.837,3.854924944951709e-05,12.470946293758763,3.513887666665431,2.438848177704149e-06,9.755392710788061e-07,1.0362863935181615e-05
3.838,3.839869848888285e-05,12.474460181424456,3.5138876656937015,2.4293233358502007e-06,9.717293343372602e-07,1.0322392547607606e-05
3.839,3.824873549310057e-05,12.477974069089182,3.5138876647257673,2.419835692155072e-06,9.679342768592416e-07,1.0282079217638192e-05
3.84,3.8099358165917656e-05,12.481487956752943,3.513887663761613,2.4103851032378414e-06,9.641540412923819e-07,1.0241923329024179e-05
3.841,3.795056422004947e-05,12.485001844415745,3.5138876628012246,2.4009714252623273e-06,9.603885701022085e-07,1.020192426736934e-05
3.842,3.780235137714409e-05,12.48851573207759,3.5138876618445867,2.3915945107506913e-06,9.566378042975858e-07,1.0162081418384184e-05
3.843,3.7654717367747564e-05,12.492029619738481,3.513887660891685,2.3822542181426346e-06,9.529016872543945e-07,1.0122394173091847e-05
3.844,3.750765993126916e-05,12.495543507398423,3.5138876599425046,2.3729504045122026e-06,9.491801618022527e-07,1.0082861923847334e-05
3.845,3.736117681594674e-05,12.49905739505742,3.5138876589970316,2.3636829269333833e-06,9.454731707707557e-07,1.0043484065074273e-05
3.846,3.721526577881223e-05,12.502571282715476,3.5138876580552507,2.354451642935308e-06,9.417806571715558e-07,1.000425999350512e-05
3.847,3.706992458565735e-05,12.506085170372593,3.5138876571171482,2.3452564127782514e-06,9.381025651087632e-07,9.965189109414557e-06
3.848,3.6925151010999376e-05,12.509599058028776,3.5138876561827095,2.336097094446433e-06,9.344388377760655e-07,9.92627081388031e-06
3.849,3.678094283804704e-05,12.513112945684028,3.5138876552519203,2.3269735482000185e-06,9.30789419277529e-07,9.887504511258042e-06
3.85,3.663729785866666e-05,12.516626833338353,3.513887654324766,2.317885634754316e-06,9.271542538992767e-07,9.848889608180257e-06
3.851,3.649421387334819e-05,12.520140720991755,3.5138876534012327,2.3088332130037806e-06,9.235332851990912e-07,9.810425512306911e-06
3.852,3.635168869117165e-05,12.523654608644236,3.5138876524813063,2.299816145939615e-06,9.199264583734532e-07,9.772111635545296e-06
3.853,3.620972012977357e-05,12.5271684962958,3.5138876515649726,2.2908342956425653e-06,9.163337182546613e-07,9.733947391310985e-06
3.854,3.6068306015313534e-05,12.530682383946452,3.5138876506522174,2.2818875237381272e-06,9.127550094929138e-07,9.69593219476832e-06
3.855,3.592744418244088e-05,12.534196271596196,3.5138876497430274,2.2729756927621425e-06,9.091902771025471e-07,9.658065463567433e-06
3.856,3.578713247426164e-05,12.537710159245034,3.513887648837388,2.2640986679816015e-06,9.056394671903577e-07,9.620346618829685e-06
3.857,3.56473687423054e-05,12.54122404689297,3.5138876479352854,2.255256312387442e-06,9.021025249527205e-07,9.582775082408707e-06
3.858,3.5508150846492496e-05,12.544737934540006,3.513887647036706,2.2464484907913517e-06,8.985793963143106e-07,9.545350279117327e-06
3.859,3.5369476655101185e-05,12.548251822186147,3.5138876461416357,2.2376750684601654e-06,8.950700273818622e-07,9.50807163597499e-06
3.86,3.523134404473499e-05,12.551765709831397,3.5138876452500614,2.2289359102054694e-06,8.915743640800095e-07,9.47093858170357e-06
3.861,3.509375090029025e-05,12.555279597475758,3.513887644361969,2.2202308835699984e-06,8.880923534258466e-07,9.433950548457736e-06
3.862,3.495669511492363e-05,12.558793485119235,3.513887643477345,2.211559852910038e-06,8.846239411618875e-07,9.397106968589627e-06
3.863,3.4820174590020015e-05,12.56230737276183,3.5138876425961763,2.202922688499425e-06,8.811690753976671e-07,9.360407279607087e-06
3.864,3.4684187235160246e-05,12.565821260403549,3.5138876417184486,2.1943192565151462e-06,8.777277026039802e-07,9.323850918703743e-06
3.865,3.454873096808917e-05,12.569335148044393,3.513887640844149,2.1857494249549405e-06,8.742997699799222e-07,9.28743732597929e-06
3.866,3.441380371468369e-05,12.572849035684367,3.5138876399732637,2.177213062726899e-06,8.708852250887294e-07,9.251165943935437e-06
3.867,3.427940340892112e-05,12.576362923323472,3.51388763910578,2.168710039649464e-06,8.674840158577791e-07,9.215036217468453e-06
3.868,3.414552799284746e-05,12.579876810961714,3.513887638241684,2.160240225541032e-06,8.640960902144297e-07,9.179047593365196e-06
3.869,3.401217541654591e-05,12.583390698599095,3.5138876373809627,2.151803490219951e-06,8.607213960860206e-07,9.143199520295715e-06
3.87,3.387934363810544e-05,12.586904586235619,3.5138876365236027,2.143399703504523e-06,8.573598813998722e-07,9.10749144880589e-06
3.871,3.374703062358965e-05,12.590418473871289,3.513887635669591,2.1350287397650042e-06,8.540114959040874e-07,9.07192283379302e-06
3.872,3.361523434700543e-05,12.593932361506107,3.513887634818915,2.1266904669988046e-06,8.506761867976297e-07,9.036493128539565e-06
3.873,3.348395279027215e-05,12.597446249140079,3.5138876339715615,2.1183847609416886e-06,8.473539043748055e-07,9.001201792402857e-06
3.874,3.335318394319058e-05,12.600960136773207,3.513887633127517,2.110111491411775e-06,8.440445965628619e-07,8.966048283359168e-06
3.875,3.322292580341223e-05,12.604474024405494,3.5138876322867687,2.1018705345999397e-06,8.407482138381493e-07,8.931032064700314e-06
3.876,3.309317637640863e-05,12.607987912036943,3.513887631449304,2.093661762145012e-06,8.374647048561996e-07,8.896152599067545e-06
3.8770000000000002,3.296393367544076e-05,12.61150179966756,3.51388763061511,2.0854850484169784e-06,8.341940193650071e-07,8.861409352416986e-06
3.878,3.283519572152876e-05,12.615015687297344,3.5138876297841737,2.077340270516982e-06,8.309361082050295e-07,8.826801794012531e-06
3.879,3.270696054342148e-05,12.618529574926301,3.513887628956483,2.069227300994122e-06,8.276909203959059e-07,8.792329392446114e-06
3.88,3.2579226177566355e-05,12.622043462554434,3.5138876281320246,2.0611460164942536e-06,8.24458406595979e-07,8.757991620348118e-06
3.8810000000000002,3.2451990668079334e-05,12.625557350181744,3.513887627310786,2.053096293663192e-06,8.212385174635744e-07,8.723787952145749e-06
3.882,3.232525206671498e-05,12.629071237808237,3.5138876264927545,2.045078009601908e-06,8.180312038390806e-07,8.689717864304278e-06
3.883,3.219900843283656e-05,12.632585125433915,3.5138876256779183,2.0370910409561317e-06,8.148364163807898e-07,8.655780834823516e-06
3.884,3.207325783338636e-05,12.63609901305878,3.513887624866264,2.0291352643715495e-06,8.116541057469764e-07,8.621976343479096e-06
3.8850000000000002,3.194799834285607e-05,12.639612900682838,3.5138876240577797,2.02121055968021e-06,8.084842238704597e-07,8.588303873553578e-06
3.886,3.182322804325738e-05,12.643126788306091,3.5138876232524527,2.013316805348518e-06,8.05326722137802e-07,8.554762909346663e-06
3.887,3.169894502409253e-05,12.646640675928541,3.5138876224502713,2.0054538802980392e-06,8.021815521176292e-07,8.52135293716146e-06
3.888,3.157514738232502e-05,12.650154563550192,3.5138876216512225,1.997621662539897e-06,7.990486650143907e-07,8.488073444552756e-06
3.8890000000000002,3.1451833222350566e-05,12.653668451171047,3.5138876208552943,1.9898200341819783e-06,7.959280136712416e-07,8.454923923051368e-06
3.89,3.132900065596805e-05,12.65718233879111,3.5138876200624747,1.982048875511328e-06,7.928195502029996e-07,8.421903864929594e-06
3.891,3.120664780235058e-05,12.660696226410382,3.5138876192727513,1.974308066814952e-06,7.897232267244671e-07,8.3890127641876e-06
3.892,3.108477278801671e-05,12.664210114028867,3.513887618486112,1.966597490200618e-06,7.866389960787512e-07,8.356250117539811e-06
3.8930000000000002,3.0963373746801724e-05,12.667724001646569,3.513887617702545,1.9589170268656534e-06,7.835668107447828e-07,8.323615422918465e-06
3.894,3.0842448819829115e-05,12.671237889263491,3.5138876169220383,1.951266559828149e-06,7.805066239297981e-07,8.291108180956654e-06
3.895,3.0721996155482036e-05,12.674751776879635,3.51388761614458,1.943645971195757e-06,7.774583884768584e-07,8.258727893491901e-06
3.896,3.060201390937506e-05,12.678265664495004,3.513887615370158,1.9360551453520915e-06,7.744220581394092e-07,8.226474065297582e-06
3.8970000000000002,3.0482500244325815e-05,12.681779552109603,3.5138876145987603,1.9284939644047284e-06,7.713975857604805e-07,8.194346201593365e-06
3.898,3.0363453330327003e-05,12.685293439723434,3.5138876138303754,1.9209623154684114e-06,7.683849261859702e-07,8.162343812011295e-06
3.899,3.024487134451817e-05,12.6888073273365,3.513887613064991,1.9134600792850386e-06,7.653840317126373e-07,8.130466404381957e-06
3.9,3.0126752471158e-05,12.692321214948802,3.513887612302596,1.9059871438796798e-06,7.623948575505099e-07,8.098713492176637e-06
3.9010000000000002,3.0009094901596425e-05,12.695835102560345,3.5138876115431787,1.898543394546165e-06,7.594173578171198e-07,8.06708458903844e-06
3.902,2.989189683424688e-05,12.699348990171131,3.5138876107867274,1.8911287156678868e-06,7.564514862658243e-07,8.035579209768955e-06
3.903,2.977515647455883e-05,12.702862877781165,3.51388761003323,1.883742995725007e-06,7.53497198288688e-07,8.004196873052969e-06
3.904,2.965887203499023e-05,12.706376765390447,3.513887609282676,1.8763861209216468e-06,7.505544483673592e-07,7.972937097976002e-06
3.9050000000000002,2.95430417349801e-05,12.709890652998983,3.5138876085350526,1.8690579774618944e-06,7.476231909834734e-07,7.941799405259302e-06
3.906,2.942766380092135e-05,12.713404540606772,3.513887607790349,1.8617584542810046e-06,7.447033817111325e-07,7.910783318743222e-06
3.907,2.931273646613358e-05,12.716918428213821,3.513887607048554,1.854487439403796e-06,7.417949757602639e-07,7.879888363394534e-06
3.908,2.919825797083608e-05,12.720432315820132,3.5138876063096562,1.8472448222206547e-06,7.388979288870219e-07,7.849114066541534e-06
3.9090000000000003,2.908422656212076e-05,12.723946203425704,3.513887605573644,1.8400304898459292e-06,7.360121959371462e-07,7.818459955881415e-06
3.91,2.8970640493925413e-05,12.727460091030546,3.5138876048405066,1.8328443330355382e-06,7.331377332130041e-07,7.787925562701743e-06
3.911,2.8857498027007e-05,12.730973978634657,3.513887604110232,1.8256862425453666e-06,7.302744970169496e-07,7.757510419887871e-06
3.912,2.8744797428914935e-05,12.73448786623804,3.5138876033828095,1.8185561077656646e-06,7.274224431050828e-07,7.727214061171838e-06
3.9130000000000003,2.8632536973964584e-05,12.738001753840697,3.5138876026582277,1.811453818997049e-06,7.245815275976504e-07,7.697036022367595e-06
3.914,2.852071494321091e-05,12.741515641442634,3.513887601936476,1.8043792692713077e-06,7.217517077073674e-07,7.66697584235798e-06
3.915,2.8409329624422018e-05,12.745029529043851,3.5138876012175433,1.797332347978591e-06,7.189329391902944e-07,7.637033059612488e-06
3.916,2.8298379312053056e-05,12.748543416644353,3.513887600501418,1.7903129490610223e-06,7.161251796232802e-07,7.607207216650338e-06
3.9170000000000003,2.8187862307220003e-05,12.75205730424414,3.5138875997880894,1.7833209632742886e-06,7.133283853085998e-07,7.5774978558134365e-06
3.918,2.80777769176738e-05,12.755571191843217,3.5138875990775467,1.7763562859260507e-06,7.105425143693177e-07,7.547904523481209e-06
3.919,2.79681214577743e-05,12.759085079441586,3.513887598369779,1.769418809137534e-06,7.077675236539239e-07,7.5184267658436045e-06
3.92,2.7858894248464473e-05,12.762598967039251,3.513887597664776,1.7625084254851316e-06,7.050033701929757e-07,7.489064130881358e-06
3.9210000000000003,2.77500936172448e-05,12.766112854636214,3.513887596962526,1.7556250316420125e-06,7.022500126557406e-07,7.4598161703462875e-06
3.922,2.7641717898147523e-05,12.769626742232477,3.5138875962630185,1.7487685197293067e-06,6.995074078906707e-07,7.430682435037796e-06
3.923,2.7533765431711217e-05,12.773140629828044,3.513887595566243,1.7419387859649204e-06,6.967755143849285e-07,7.40166247951438e-06
3.924,2.7426234564955385e-05,12.776654517422916,3.513887594872189,1.735135726111528e-06,6.940542904435836e-07,7.372755859604799e-06
3.9250000000000003,2.7319123651355103e-05,12.780168405017097,3.513887594180845,1.7283592350213722e-06,6.913436940075332e-07,7.343962132153843e-06
3.926,2.7212431050815867e-05,12.783682292610589,3.513887593492201,1.7216092102778695e-06,6.886436841101441e-07,7.315280857002753e-06
3.927,2.710615512964838e-05,12.787196180203395,3.5138875928062467,1.714885546278002e-06,6.859542185102088e-07,7.2867115937555585e-06
3.928,2.700029426054366e-05,12.790710067795517,3.5138875921229715,1.70818814242593e-06,6.832752569693916e-07,7.258253906242436e-06
3.9290000000000003,2.689484682254806e-05,12.79422395538696,3.513887591442365,1.701516895394579e-06,6.806067581568626e-07,7.2299073582929495e-06
3.93,2.6789811201038444e-05,12.797737842977725,3.513887590764416,1.6948717027672485e-06,6.779486811059417e-07,7.201671515716554e-06
3.931,2.668518578769746e-05,12.801251730567813,3.513887590089115,1.688252462582408e-06,6.753009850320166e-07,7.173545946048501e-06
3.932,2.6580968980488908e-05,12.80476561815723,3.513887589416451,1.6816590733336999e-06,6.726636293325445e-07,7.145530218544079e-06
3.9330000000000003,2.6477159183633256e-05,12.808279505745977,3.5138875887464147,1.6750914348803397e-06,6.700365739512114e-07,7.117623904669439e-06
3.934,2.637375480758317e-05,12.811793393334057,3.513887588078995,1.6685494466263154e-06,6.674197786496124e-07,7.089826577102715e-06
3.935,2.6270754268999192e-05,12.815307280921472,3.5138875874141817,1.662033007975585e-06,6.648132031893308e-07,7.062137809976612e-06
3.936,2.6168155990725448e-05,12.818821168508224,3.5138875867519648,1.6555420187872803e-06,6.622168075140195e-07,7.034557179121009e-06
3.9370000000000003,2.6065958401765554e-05,12.822335056094316,3.513887586092334,1.649076380286108e-06,6.596305521135609e-07,7.007084262553884e-06
3.938,2.5964159937258523e-05,12.825848943679752,3.51388758543528,1.6426359927863448e-06,6.570543971136661e-07,6.979718639234222e-06
3.939,2.5862759038454862e-05,12.829362831264532,3.5138875847807913,1.6362207593334463e-06,6.544883037325168e-07,6.952459891042736e-06
3.94,2.5761754152692595e-05,12.832876718848661,3.513887584128859,1.6298305788760326e-06,6.519322315495614e-07,6.925307599051908e-06
3.9410000000000003,2.5661143733373633e-05,12.83639060643214,3.5138875834794727,1.623465356735509e-06,6.493861426933619e-07,6.898261349231094e-06
3.942,2.556092623993992e-05,12.839904494014972,3.5138875828326226,1.617124992315644e-06,6.468499969254257e-07,6.8713207257371485e-06
3.943,2.546110013785001e-05,12.84341838159716,3.513887582188299,1.6108093909377896e-06,6.443237563742937e-07,6.844485317364429e-06
3.944,2.5361663898555495e-05,12.846932269178707,3.5138875815464914,1.6045184551920675e-06,6.418073820760145e-07,6.817754712821794e-06
3.9450000000000003,2.526261599947756e-05,12.850446156759613,3.5138875809071903,1.5982520881237725e-06,6.393008352487059e-07,6.7911285024651375e-06
3.946,2.5163954923983725e-05,12.853960044339884,3.5138875802703864,1.5920101941437789e-06,6.368040776567178e-07,6.764606278788505e-06
3.947,2.506567916136463e-05,12.85747393191952,3.5138875796360693,1.5857926781181334e-06,6.343170712464689e-07,6.738187635922083e-06
3.948,2.4967787206810907e-05,12.860987819498524,3.5138875790042294,1.5795994453680613e-06,6.318397781464493e-07,6.7118721696267775e-06
3.9490000000000003,2.4870277561390048e-05,12.864501707076899,3.5138875783748573,1.5734303989387556e-06,6.29372159574736e-07,6.685659475799063e-06
3.95,2.4773148732023566e-05,12.868015594654647,3.5138875777479432,1.5672854464273941e-06,6.269141785702003e-07,6.659549154189965e-06
3.951,2.4676399231464052e-05,12.87152948223177,3.5138875771234774,1.5611644922447245e-06,6.244657968971413e-07,6.6335408041787725e-06
3.952,2.4580027578272438e-05,12.875043369808271,3.5138875765014506,1.555067443532674e-06,6.220269774123299e-07,6.607634027995464e-06
3.9530000000000003,2.448403229679533e-05,12.878557257384152,3.513887575881853,1.5489942069779451e-06,6.195976827904469e-07,6.58182842897737e-06
3.954,2.4388411917142347e-05,12.882071144959417,3.513887575264675,1.5429446888120153e-06,6.171778755240836e-07,6.556123611563885e-06
3.955,2.4293164975163724e-05,12.885585032534067,3.5138875746499076,1.5369187975423427e-06,6.14767519016223e-07,6.530519182780913e-06
3.956,2.4198290012427743e-05,12.889098920108104,3.513887574037541,1.5309164394003563e-06,6.123665757594368e-07,6.505014749752733e-06
3.9570000000000003,2.410378557619854e-05,12.892612807681532,3.513887573427566,1.5249375238038688e-06,6.0997500952085e-07,6.4796099226762465e-06
3.958,2.4009650219413803e-05,12.896126695254353,3.513887572819973,1.5189819592602673e-06,6.075927837034175e-07,6.454304312581133e-06
3.959,2.3915882500662632e-05,12.899640582826567,3.5138875722147533,1.5130496538217149e-06,6.052198615280046e-07,6.4290975315729894e-06
3.96,2.3822480984163397e-05,12.90315447039818,3.5138875716118974,1.5071405164507521e-06,6.028562065796274e-07,6.403989193572988e-06
3.9610000000000003,2.3729444239741868e-05,12.906668357969192,3.5138875710113955,1.5012544579307029e-06,6.005017831716157e-07,6.378978914809328e-06
3.962,2.3636770842809236e-05,12.910182245539605,3.513887570413239,1.4953913867688613e-06,5.981565547068867e-07,6.3540663115774835e-06
3.963,2.354445937434026e-05,12.913696133109422,3.5138875698174186,1.489551212838103e-06,5.958204851345912e-07,6.3292510022214166e-06
